adult,budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,collection_name,collection_id,genre_ids,production_companies_ids,actor_1_name,actor_1_gender,actor_1_id,actor_2_name,actor_2_gender,actor_2_id,actor_3_name,actor_3_gender,actor_3_id,actor_4_name,actor_4_gender,actor_4_id,actor_5_name,actor_5_gender,actor_5_id,director_name,director_gender,director_id,keyword_1_name,keyword_1_id,keyword_2_name,keyword_2_id,keyword_3_name,keyword_3_id,keyword_4_name,keyword_4_id,keyword_5_name,keyword_5_id
False,17000000,Fantasy,27793,en,6.252377,"Studio Babelsberg, Dieter Geissler Filmproduktion, Cinevox Filmproduktion GmbH, Warner Bros., Miramax","DE, US",1994-10-26,0.0,95.0,English,The Neverending Story III: Escape from Fantasia,4.4,105.0,The Neverending Story Collection,91430,14,"264, 1766, 1979, 6194, 53009",Jason James Richter,2,18259,Melody Kay,1,57236,Kevin McNulty,2,27111,Tracey Ellis,1,134061,Jack Black,2,70851,Peter MacDonald,2,16589,flying,334,magic,2343,,,,,,
False,0,Comedy,9101,en,5.184977,Twentieth Century Fox Film Corporation,US,1996-03-01,0.0,92.0,English,Down Periscope,5.6,110.0,,,35,306,Kelsey Grammer,2,7090,Lauren Holly,1,34485,Rob Schneider,2,60949,Harry Dean Stanton,2,5048,Bruce Dern,1,6905,David S. Ward,2,12920,submarine,339,u.s. navy,4410,misfit,9789,,,,
False,31000000,Comedy,11000,en,6.49968,United Artists,US,1996-03-08,185260553.0,117.0,"English, Français",The Birdcage,6.7,303.0,,,35,60,Robin Williams,2,2157,Gene Hackman,2,193,Nathan Lane,2,78729,Dianne Wiest,1,1902,Grant Heslov,2,31511,Mike Nichols,2,5342,gay,237,drag queen,824,homophobia,1013,florida,1196,coming out,1862
False,19000000,"Action, Comedy, Crime, Thriller",9737,en,9.262184,"Columbia Pictures, Don Simpson/Jerry Bruckheimer Films",US,1995-04-07,141407024.0,118.0,English,Bad Boys,6.5,1729.0,Bad Boys Collection,14890,"28, 35, 80, 53","5, 10288",Will Smith,2,2888,Martin Lawrence,2,78029,Téa Leoni,1,4939,Tchéky Karyo,2,10698,Joe Pantoliano,2,532,Michael Bay,2,865,miami,416,detective,703,handcuffs,772,airport,822,mexican standoff,1666
False,0,"Drama, Crime",10474,en,7.415144,"New Line Cinema, Island Pictures",US,1995-04-21,0.0,102.0,English,The Basketball Diaries,7.2,472.0,,,"18, 80","12, 3492",Leonardo DiCaprio,2,6193,Lorraine Bracco,0,11478,James Madio,2,65395,Mark Wahlberg,2,13240,Bruno Kirby,2,9257,Scott Kalvert,2,65390,sport,6075,basketball,6496,addiction,6782,friends,9713,drug,14964
False,52000000,Drama,568,en,18.761467,"Imagine Entertainment, Universal Pictures",US,1995-06-30,355237933.0,140.0,English,Apollo 13,7.3,1637.0,,,18,"23, 33",Tom Hanks,2,31,Bill Paxton,2,2053,Kevin Bacon,2,4724,Gary Sinise,2,33,Ed Harris,2,228,Ron Howard,2,6159,moon,305,florida,1196,nasa,1432,spaceman,2345,race against time,4776
False,28000000,Adventure,11780,en,10.193549,"United Artists, Talisman Productions","GB, US",1995-04-13,31596911.0,139.0,English,Rob Roy,6.5,151.0,,,12,"60, 8989",Liam Neeson,2,3896,Jessica Lange,1,4431,John Hurt,2,5049,Tim Roth,2,3129,Eric Stoltz,2,7036,Michael Caton-Jones,2,30365,scotland,388,biography,5565,18th century,160279,highlands,208070,violent man,220446
False,100000000,"Action, Crime, Fantasy",414,en,13.321354,"Warner Bros., Polygram Filmed Entertainment","GB, US",1995-06-16,336529144.0,121.0,English,Batman Forever,5.2,1529.0,Batman Collection,120794,"28, 80, 14","6194, 31080",Val Kilmer,2,5576,Tommy Lee Jones,2,2176,Jim Carrey,2,206,Nicole Kidman,1,2227,Chris O'Donnell,2,5577,Joel Schumacher,2,5572,riddle,483,dc comics,849,rose,3259,gotham city,6969,partner,9104
False,0,"Drama, Romance",649,fr,10.142662,"Paris Films Productions, Five Films, Robert et Raymond Hakim","FR, IT",1967-05-24,0.0,101.0,"Français, , Español",Belle de Jour,7.3,163.0,,,"18, 10749","386, 387, 11290",Catherine Deneuve,1,50,Michel Piccoli,2,3784,Jean Sorel,2,9762,Geneviève Page,0,9763,Pierre Clémenti,2,17577,Luis Buñuel,2,793,prostitute,549,adultery,596,double life,848,dual identity,851,jealousy,931
False,50000000,"Fantasy, Comedy, Family",8839,en,12.812539,"Universal Pictures, Amblin Entertainment, The Harvey Entertainment Company",US,1995-05-26,287928194.0,100.0,English,Casper,6.0,1045.0,Casper Collection,8819,"14, 35, 10751","33, 56, 11098",Christina Ricci,1,6886,Bill Pullman,2,8984,Cathy Moriarty,1,14702,Eric Idle,2,10713,Joe Nipote,2,159788,Brad Silberling,0,11887,halloween,3335,friendship,6054,supernatural,6152,afterlife,6155,friends,9713
False,50000000,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",10329,en,7.260574,"Paramount Pictures, Kennedy/Marshall Company, The",US,1995-06-09,152022101.0,109.0,"English, Français",Congo,5.0,214.0,,,"28, 12, 18, 9648, 878, 53","4, 7383",Laura Linney,1,350,Dylan Walsh,2,21043,Ernie Hudson,2,8874,Tim Curry,2,13472,Grant Heslov,2,31511,Frank Marshall,2,664,gorilla,690,kongo,2521,diamond mine,3379,diamond,33461,,
False,53000000,"Action, Thriller, Drama",8963,en,8.657365,"Hollywood Pictures, Don Simpson/Jerry Bruckheimer Films",US,1995-05-12,157387195.0,116.0,English,Crimson Tide,7.0,508.0,,,"28, 53, 18","915, 10288",Denzel Washington,2,5292,Gene Hackman,2,193,Matt Craven,2,13525,George Dzundza,2,10477,Viggo Mortensen,2,110,Tony Scott,2,893,submarine,339,mutiny,1860,russia,2139,missile,2534,nuclear missile,3312
False,7000000,"Thriller, Action, Crime",8068,en,6.950458,"Columbia Pictures, Los Hooligans Productions",US,1995-08-25,25405445.0,104.0,English,Desperado,6.8,898.0,Mexico Trilogy,9649,"53, 28, 80","5, 11705",Antonio Banderas,2,3131,Salma Hayek,1,3136,Joaquim de Almeida,2,22462,Cheech Marin,2,11159,Steve Buscemi,2,884,Robert Rodriguez,2,2294,gunslinger,75,anti terror,139,ambush,502,mexico,534,showdown,797
False,90000000,"Action, Thriller",1572,en,15.138855,"Twentieth Century Fox Film Corporation, Cinergi Pictures Entertainment",US,1995-05-19,366101666.0,128.0,"English, Deutsch, Română",Die Hard: With a Vengeance,6.9,2094.0,Die Hard Collection,1570,"28, 53","306, 1504",Bruce Willis,2,62,Jeremy Irons,2,16940,Samuel L. Jackson,2,2231,Graham Greene,2,6804,Colleen Camp,1,13023,John McTiernan,2,1090,bomb,258,taxi,444,riddle,483,robbery,642,detective,703
False,55000000,"Action, Adventure, Drama, Romance",6520,en,15.178338,"Columbia Pictures Corporation, First Knight Productions",US,1995-07-07,127600435.0,134.0,"English, Français",First Knight,5.9,319.0,,,"28, 12, 18, 10749","441, 10158",Sean Connery,2,738,Richard Gere,2,1205,Julia Ormond,1,15887,Ben Cross,2,29068,Liam Cunningham,2,15498,Jerry Zucker,2,3415,camelot,3966,knight,10466,king arthur,10982,excalibur,177128,knights of the round table,177129
False,0,Adventure,9073,en,7.575098,"Regency Enterprises, Alcor Films, Canal+, Donner/Shuler-Donner Productions, Warner Bros.","FR, US",1995-07-19,0.0,95.0,"English, Bahasa indonesia, Bahasa melayu",Free Willy 2 - The Adventure Home,5.5,130.0,Free Willy Collection,9328,12,"508, 644, 5358, 5739, 6194",Jason James Richter,2,18259,Michael Madsen,2,147,Jayne Atkinson,1,18261,August Schellenberg,2,18260,Mary Kate Schellhardt,1,8184,Dwight H. Little,0,56998,human animal relationship,2526,whale,4676,killer whale,155529,,,,
False,20000000,"Action, Crime, Thriller, Drama",10428,en,14.810519,"United Artists, Suftley",US,1995-09-14,7563728.0,107.0,"English, Italiano, 日本語, Pусский",Hackers,6.2,406.0,,,"28, 80, 53, 18","60, 87394",Jonny Lee Miller,2,9012,Angelina Jolie,1,11701,Jesse Bradford,2,17772,Matthew Lillard,2,26457,Renoly Santiago,2,28863,Iain Softley,2,1978,female nudity,293,hacker,2157,nudity,2483,computer virus,2812,virtual reality,4563
False,25000000,"Adventure, Action, Drama, Science Fiction, Thriller",9886,en,11.715868,"TriStar Pictures, Alliance Communications Corporation","CA, US",1995-05-26,19075720.0,97.0,"English, 日本語",Johnny Mnemonic,5.5,380.0,,,"12, 28, 18, 878, 53","559, 2480",Keanu Reeves,2,6384,Dina Meyer,1,2133,Takeshi Kitano,2,3317,Ice-T,2,21411,Dolph Lundgren,2,16644,Robert Longo,2,59997,brain,2588,childhood memory,3321,dystopia,4565,pharmaceutical industry,6135,computer chip,6566
False,90000000,Science Fiction,9482,en,8.184815,"Hollywood Pictures, Cinergi Pictures Entertainment",US,1995-06-30,113493481.0,96.0,English,Judge Dredd,5.4,643.0,,,878,"915, 1504",Sylvester Stallone,2,16483,Diane Lane,1,2882,Armand Assante,2,23346,Rob Schneider,2,60949,Jürgen Prochnow,2,920,Danny Cannon,2,33279,judge,934,post-apocalyptic,4458,dystopia,4565,based on comic,9717,police officer,15090
False,1500000,"Drama, Crime",9344,en,4.877872,Miramax Films,US,1995-07-28,7412216.0,91.0,English,Kids,6.8,280.0,,,"18, 80",14,Leo Fitzpatrick,2,57387,Rosario Dawson,1,5916,Chloë Sevigny,1,2838,Justin Pierce,2,57389,Sajan Bhagat,0,1187713,Larry Clark,2,51917,puberty,1525,first time,2201,,,,,,
False,6000000,"Romance, Comedy",2293,en,8.25547,"Universal Pictures, Gramercy Pictures, Alphaville Films, View Askew Productions",US,1995-10-20,2122561.0,94.0,English,Mallrats,6.8,400.0,,,"10749, 35","33, 37, 11462, 16934",Jason Lee,2,11662,Jeremy London,2,23646,Shannen Doherty,1,19144,Claire Forlani,1,4174,Ben Affleck,2,880,Kevin Smith,2,19303,sex,572,game show,4325,slacker,8631,shopping,41175,mall,157690
False,15000000,"Action, Adventure, Science Fiction, Family, Fantasy",9070,en,7.024227,"Twentieth Century Fox Film Corporation, Saban Entertainment, Toei Company","JP, US",1995-06-30,66000000.0,92.0,English,Mighty Morphin Power Rangers: The Movie,5.2,153.0,Power Rangers Collection,286162,"28, 12, 878, 10751, 14","306, 2106, 9255",Amy Jo Johnson,1,56895,Jason David Frank,2,50098,David Yost,2,56896,Johnny Yong Bosch,2,50096,Steve Cardenas,2,56897,Bryan Spicer,2,42111,based on tv series,10988,tokusatsu,12667,superhero team,155030,ethnic diversity,173577,super sentai,191474
False,22000000,"Crime, Drama, Mystery, Thriller, Action",1642,en,13.304342,Columbia Pictures,US,1995-07-28,110627965.0,114.0,"English, Español",The Net,5.6,359.0,Síť (kolekce),328073,"80, 18, 9648, 53, 28",5,Sandra Bullock,1,18277,Jeremy Northam,2,18325,Dennis Miller,2,18326,Wendy Gazelle,1,18327,Ken Howard,2,18328,Irwin Winkler,2,11472,cheating,1332,new identity,2547,computer virus,2812,chase,3713,computer,6104
False,0,Comedy,11472,en,8.482834,"Twentieth Century Fox Film Corporation, 1492 Pictures",US,1995-07-12,69660733.0,103.0,"English, Pусский",Nine Months,5.5,171.0,,,35,"306, 436",Hugh Grant,2,3291,Julianne Moore,1,1231,Tom Arnold,2,74036,Joan Cusack,1,3234,Jeff Goldblum,2,4785,Chris Columbus,2,10965,parent child relationship,970,baby,1009,marriage,6038,pregnancy,13149,child wish,168386
False,8,"Fantasy, Horror, Thriller",11980,en,10.187623,Dimension Films,US,1995-09-01,16.0,98.0,English,The Prophecy,6.4,139.0,The Prophecy Collection,9068,"14, 27, 53",7405,Christopher Walken,2,4690,Elias Koteas,2,13550,Virginia Madsen,1,12519,Eric Stoltz,2,7036,Adam Goldberg,2,6163,Gregory Widen,2,28902,angel,290,archangel gabriel,3648,menschheit,9511,,,,
False,50000000,"Drama, History, Romance",10533,en,6.752119,"Hollywood Pictures, Cinergi Pictures Entertainment",US,1995-10-13,10382407.0,135.0,English,The Scarlet Letter,5.5,111.0,,,"18, 36, 10749","915, 1504",Demi Moore,1,3416,Gary Oldman,2,64,Robert Duvall,2,3087,Robert Prosky,2,10360,Edward Hardwicke,2,3545,Roland Joffé,0,8965,based on novel,818,burning of witches,2871,puritan,10223,pregnancy,13149,period drama,15060
False,45000000,Drama,10802,en,17.502375,"United Artists, Le Studio Canal+, Carolco Pictures","FR, US",1995-09-22,20350754.0,128.0,English,Showgirls,4.9,261.0,Showgirls Collection,247294,18,"60, 183, 14723",Elizabeth Berkley,1,19189,Kyle MacLachlan,2,6677,Gina Gershon,1,11150,Glenn Plummer,2,2683,Robert Davi,2,2055,Paul Verhoeven,2,10491,dancing,246,female nudity,293,go-go dancer,1663,spanner,2874,seduction,3182
False,7000000,"Comedy, Drama",10149,en,5.552946,Miramax Films,"DE, JP, US",1995-06-09,8349430.0,112.0,English,Smoke,7.2,115.0,Brooklyn Cigar Store Collection,439053,"35, 18",14,Harvey Keitel,2,1037,William Hurt,2,227,Giancarlo Esposito,2,4808,José Zúñiga,2,10963,Stephen Gevedon,2,46395,Wayne Wang,0,39819,smoking,919,robber,1621,cigarette,3170,cigar,6458,laden,8736
False,35000000,"Science Fiction, Horror, Action",9348,en,13.492845,Metro-Goldwyn-Mayer (MGM),US,1995-07-07,113374103.0,108.0,English,Species,5.5,457.0,Species Collection,9887,"878, 27, 28",8411,Natasha Henstridge,1,57395,Ben Kingsley,2,2282,Michael Madsen,2,147,Alfred Molina,2,658,Forest Whitaker,2,2178,Roger Donaldson,2,21370,telepathy,1475,dna,1718,paranoia,2340,genetics,6017,instinct,6245
False,42000000,"Crime, Drama, Science Fiction, Thriller",281,en,11.223055,Lightstorm Entertainment,US,1995-10-13,7959291.0,145.0,English,Strange Days,6.8,334.0,,,"80, 18, 878, 53",574,Ralph Fiennes,2,5469,Angela Bassett,1,9780,Tom Sizemore,2,3197,Juliette Lewis,1,3196,Vincent D'Onofrio,2,7132,Kathryn Bigelow,1,14392,pornography,445,prostitute,549,rape,570,police brutality,796,dream,1566
False,0,"Drama, Romance",5967,fr,8.133881,"Beta Film, Madeleine Films, Parc Film","DE, FR",1964-02-19,0.0,91.0,Français,The Umbrellas of Cherbourg,7.6,119.0,,,"18, 10749","1080, 1147, 14680",Catherine Deneuve,1,50,Nino Castelnuovo,2,5476,Anne Vernon,2,28608,Mireille Perrey,1,46935,Marc Michel,2,46936,Jacques Demy,0,24882,car mechanic,3296,letter,3344,musical,4344,war,6091,single,9457
False,0,"Drama, Romance",36834,en,4.546552,"Société Française de Production (SFP), FIT Productions, Portman Productions","FR, BE, GB",1995-11-02,339889.0,111.0,English,Total Eclipse,6.5,112.0,,,"18, 10749","6849, 16026, 16027",Leonardo DiCaprio,2,6193,David Thewlis,2,11207,Romane Bohringer,1,40938,Dominique Blanc,1,19068,Nita Klein,0,150916,Agnieszka Holland,1,1128,mentor,1310,poet,5933,woman director,187056,,,,
False,0,Comedy,9090,en,7.653446,"Universal Pictures, Amblin Entertainment",US,1995-09-07,47774193.0,105.0,"English, Español","To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117.0,,,35,"33, 56",Patrick Swayze,2,723,Wesley Snipes,2,10814,John Leguizamo,2,5723,Stockard Channing,1,8893,Jason London,2,52474,Beeban Kidron,1,20237,transvestism,108,gay,237,new york,242,drag queen,824,homophobia,1013
False,60000000,"Action, Thriller",3512,en,7.490247,"Regency Enterprises, Warner Bros., Seagal/Nasso Productions, Victor Company of Japan (JVC), Cutting Edge Films",US,1995-07-13,104324083.0,100.0,English,Under Siege 2: Dark Territory,5.6,217.0,Under Siege Collection,112399,"28, 53","508, 6194, 17825, 21480, 63906",Steven Seagal,2,23880,Eric Bogosian,2,10866,Everett McGill,2,5616,Katherine Heigl,1,25541,Моррис Честнат,2,9779,Geoff Murphy,2,32277,terrorist,949,pentagon,2314,satellite,3376,navy seal,11219,train,13008
False,20000000,"Drama, Romance",9560,en,9.715639,"Twentieth Century Fox Film Corporation, Zucker Brothers Productions",US,1995-08-11,50012507.0,103.0,English,A Walk in the Clouds,6.5,168.0,,,"18, 10749","306, 2851",Keanu Reeves,2,6384,Aitana Sánchez-Gijón,1,37946,Anthony Quinn,2,5401,Angélica Aragón,1,7353,Evangelina Elizondo,1,1194312,Alfonso Aráu,2,22767,world war ii,1956,vineyard,5334,love,9673,remake,9714,pregnancy,13149
False,175000000,"Adventure, Action",9804,en,16.885184,"Universal Pictures, Gordon Company, Davis Entertainment, Licht/Mueller Film Corporation",US,1995-07-28,264218220.0,135.0,"English, Deutsch, Español",Waterworld,5.9,1017.0,,,"12, 28","33, 1073, 1302, 6092",Kevin Costner,2,1269,Chaim Girafi,0,59350,Rick Aviles,2,3432,R. D. Call,2,49832,Zitto Kazann,2,59352,Kevin Reynolds,0,8300,ocean,270,tattoo,331,mutant,1852,water,4237,dystopia,4565
False,2500000,"Drama, Romance",76,en,11.304979,"Detour Film Production, Warner Bros.","AT, CH, US",1995-01-27,5535405.0,105.0,"English, Deutsch, Français",Before Sunrise,7.7,984.0,Before... Collection,123800,"18, 10749","98, 6194",Ethan Hawke,2,569,Julie Delpy,1,1146,Andrea Eckert,1,571,Hanno Pöschl,0,572,Karl Bruckschwaiger,2,573,Richard Linklater,2,564,dialogue,811,sunrise,813,talking,814,soulmates,815,walking,816
False,10000000,Comedy,11017,en,6.638116,Jack Giarraputo Productions,US,1995-02-10,26488734.0,89.0,"Français, Español, English",Billy Madison,6.2,464.0,,,35,6365,Adam Sandler,2,19292,Darren McGavin,2,7333,Bridgette Wilson,0,20751,Bradley Whitford,2,11367,Josh Mostel,2,33489,Tamra Davis,1,57691,woman director,187056,,,,,,,,
False,27000,Comedy,2292,en,10.513367,"Miramax Films, View Askew Productions",US,1994-09-13,3151130.0,92.0,English,Clerks,7.4,769.0,Clerks Collection,182813,35,"14, 16934",Brian O'Halloran,2,23629,Jeff Anderson,2,23630,Jason Mewes,2,19302,Kevin Smith,2,19303,Lisa Spoonhauer,0,23632,Kevin Smith,2,19303,salesclerk,1361,loser,3090,aftercreditsstinger,179430,,,,
False,25000000,"Romance, Drama, Comedy",1909,en,7.438934,"New Line Cinema, American Zoetrope",US,1994-10-01,22200000.0,97.0,English,Don Juan DeMarco,6.3,184.0,,,"10749, 18, 35","12, 70",Johnny Depp,2,85,Marlon Brando,2,3084,Faye Dunaway,1,6450,Géraldine Pailhas,1,19888,Bob Dishy,2,19889,Jeremy Leven,2,25210,sex addiction,5906,love,9673,mental institution,11857,patient,14781,psychiatrist,15106
False,55000000,"Drama, Thriller, Crime, Mystery, Romance",8984,en,11.812244,"Warner Bros., Baltimore Pictures",US,1994-12-09,214015089.0,123.0,English,Disclosure,5.9,217.0,,,"18, 53, 80, 9648, 10749","6194, 11407",Michael Douglas,2,3392,Demi Moore,1,3416,Donald Sutherland,2,55636,Dylan Baker,2,19152,Jacqueline Kim,1,56485,Barry Levinson,2,8246,employee,6021,workplace,6282,sexual harassment,10850,intrigue,34038,,
False,0,"Crime, Drama, Mystery",11929,en,5.8025,"Castle Rock Entertainment, Columbia Pictures Corporation",US,1995-03-24,0.0,132.0,English,Dolores Claiborne,7.1,183.0,,,"80, 18, 9648","97, 441",Kathy Bates,1,8534,Jennifer Jason Leigh,1,10431,Judy Parfitt,0,33448,Christopher Plummer,2,290,David Strathairn,2,11064,Taylor Hackford,0,18596,child abuse,516,detective,703,based on novel,818,bar,1010,island,2041
False,16000000,Comedy,8467,en,9.844558,"New Line Cinema, Motion Picture Corporation of America (MPCA)",US,1994-12-16,247275374.0,107.0,English,Dumb and Dumber,6.5,1894.0,Dumb and Dumber Collection,96665,35,"12, 11061",Jim Carrey,2,206,Jeff Daniels,2,8447,Lauren Holly,1,34485,Teri Garr,1,8437,Mike Starr,2,5170,Peter Farrelly,2,7396,gas station,1420,motel,2669,utah,5303,stupidity,6241,pill,8126
False,18000000,"Comedy, Drama, History",522,en,11.720358,Touchstone Pictures,US,1994-09-27,5887457.0,127.0,English,Ed Wood,7.3,639.0,,,"35, 18, 36",9195,Johnny Depp,2,85,Martin Landau,2,2641,Sarah Jessica Parker,1,520,Patricia Arquette,1,4687,Jeffrey Jones,2,4004,Tim Burton,2,510,individual,30,taxi,444,transsexuality,571,fortune teller,663,film business,774
False,0,"Comedy, Romance",397,en,9.146544,"Twentieth Century Fox Film Corporation, PolyGram Filmed Entertainment, Working Title Films, Prufrock Pictures","GB, US",1995-05-05,0.0,111.0,"Français, English",French Kiss,6.2,179.0,,,"35, 10749","306, 1382, 10163, 34207",Meg Ryan,1,5344,Kevin Kline,2,8945,Timothy Hutton,2,16327,Jean Reno,2,1003,Adam Brooks,2,16328,Lawrence Kasdan,2,8844,paris,90,airport,822,in love with enemy,930,canadian,2519,necklace,2599
False,0,"Romance, Animation, Family, Comedy, Adventure",15789,en,10.177977,Walt Disney Pictures,US,1995-04-07,35348597.0,78.0,English,A Goofy Movie,6.7,404.0,A Goofy Movie Collection,410261,"10749, 16, 10751, 35, 12",2,Bill Farmer,2,84213,Jason Marsden,2,61983,Rob Paulsen,2,43125,Jim Cummings,2,12077,Kellie Martin,1,93663,Kevin Lima,2,15775,father son relationship,494,pop singer,2032,musical,4344,celebrity,6562,road trip,7312
False,5000000,"Drama, Fantasy",1024,en,9.438042,"WingNut Films, Miramax Films, New Zealand Film Commission, Fontana Productions",NZ,1994-09-02,3049135.0,99.0,English,Heavenly Creatures,6.9,299.0,,,"18, 14","11, 14, 294, 2306",Melanie Lynskey,1,15091,Kate Winslet,1,204,Sarah Peirse,1,15092,Simon O'Connor,2,15093,Diana Kent,1,15094,Peter Jackson,2,108,mother,456,sex,572,secret,1328,obsession,1523,literature,2132
False,25000000,"Comedy, Drama, Romance",11777,en,5.146352,Paramount Pictures,US,1994-12-24,0.0,100.0,"English, Deutsch",I.Q.,5.9,112.0,,,"35, 18, 10749",4,Tim Robbins,2,504,Meg Ryan,1,5344,Walter Matthau,2,6837,Lou Jacobi,2,23708,Stephen Fry,2,11275,Fred Schepisi,2,64061,wedding vows,1334,mathematician,2303,car mechanic,3296,comet,4803,albert einstein,8689
False,60000000,"Horror, Romance",628,en,11.970205,Geffen Pictures,US,1994-11-11,223664608.0,123.0,"English, Français",Interview with the Vampire,7.2,1558.0,The Vampire Chronicles,217704,"27, 10749",360,Brad Pitt,2,287,Tom Cruise,2,500,Kirsten Dunst,1,205,Antonio Banderas,2,3131,Christian Slater,2,2224,Neil Jordan,0,17016,paris,90,san francisco,582,vampire,3133,plantation,3136,pity,3143
False,60000000,"Comedy, Family, Romance",6280,en,6.710215,"Universal Pictures, Northern Lights Entertainment",US,1994-11-22,37000000.0,109.0,English,Junior,4.7,381.0,,,"35, 10751, 10749","33, 8816",Arnold Schwarzenegger,2,1100,Danny DeVito,2,518,Emma Thompson,1,7056,Frank Langella,2,8924,Pamela Reed,1,14699,Ivan Reitman,2,8858,baby,1009,medicine,1279,media,6007,pregnancy,13149,scientist,14760
