name,id
rape,570
tradition,941
loss of child,1452
indigenous,1551
despair,2300
violent husband,2320
ghetto,2394
new zealand,2658
maori,2659
strong woman,2660
lack of prospects,2663
maori tradition,2667
funeral,3739
approved school ,6267
crush,9986
independent film,10183
teacher,10508
youth gang,10766
domestic violence,11925
violence,14819
rebellious youth,15158
alcohol abuse,15237
incest,33841
unemployment,156052
sex,572
obsession,1523
diary,2913
murder,9826
student,12105
lust,14794
art,14893
woman director,187056
erotic movie,190370
river,1261
general,1402
research,3664
army,6092
serum,8803
monkey,15149
epidemic,17995
medical research,158025
new york,242
corruption,417
assassin,782
police brutality,796
loss of family,1465
s.w.a.t.,1470
immigrant,2356
hitman,2708
training,4613
revenge,9748
murder,9826
loneliness,9957
neighbor,10226
tragic love,10703
cult film,34117
neo-noir,207268
complex relationship,233083
complex characters,233084
immigration,1900
independent film,10183
woman director,187056
political prisoner,207901
cuban refugees,208396
jealousy,931
burning house,4395
teenage crush,10791
arsonist,15233
transporter,396
brothel,1411
drug dealer,2231
boxer,2792
massage,4076
stolen money,8627
crime boss,9730
dance contest,10104
junkyard,11242
kamikaze,11423
ambiguous ending,11434
briefcase,11435
redemption,11436
heirloom,11442
pulp fiction,11446
reference to al green,11447
theft,14604
brutality,14707
black panther,7533
,
gay,237
secret,1328
faith,6150
independent film,10183
conservative,11937
girl,14659
church,14765
united kingdom,158431
catholic priest,172391
crisis of faith,179567
woman director,187056
abuse,207691
television,2136
tv show,2571
manipulation,2887
manipulation of the media,2954
product placement,3977
investigation,5340
tv ratings,7271
quiz show,8072
fragen,9303
lawyer,10909
hawaii,1668
arranged marriage,2692
cultural difference,10428
orphan,13014
older man younger woman relationship,14669
black and white scene,159362
asian american,230009
marriage of convenience,3686
konfession,8846
royalty,9920
slaughter,10089
gunslinger,75
revenge,9748
prairie,9930
shootout,10950
pistol,13132
grandfather grandson relationship,1158
roommate,1253
birthday,1421
funeral,3739
vegetarian,4459
orphan,13014
deathbed,190012
paris,90
hotel room,922
suspicion of murder,2619
mannequin,2863
fashion photographer,6805
sandwich,6878
poodle,6879
reporter,12193
fashion,15479
judge,934
isolation,1533
mannequin,2863
shadowing,4918
english channel,5259
geneva,5260
travel,9935
dog,15162
paris,90
composer,1233
pain,4424
loss of husband,4549
to compose,5257
hairdresser,928
sexual frustration,2039
funeral,3739
business man,4480
poland,21747
,
,
therapist,2726
suspicion,3301
serial murder,11260
special education,208728
,
princess,7376
swan,10407
family relationships,10235
ireland,14985
seal,158063
selkie,186830
explosive,1653
revenge,9748
explosives expert,159358
space travel,3801
teleportation,3822
uprising,8862
shot to death,11325
androgyny,11402
space western,11606
outer space,12405
timebomb,41414
death of son,159138
nuclear weapons,160381
invented language,163250
hieroglyph,163331
egyptian mythology,163338
egyptology,163347
holiday,65
christmas party,1441
santa claus,1991
deal,5011
christmas tree,5570
christmas,207317
prison,378
corruption,417
police brutality,796
prison cell,2885
delinquent,4779
parole board,8622
escape from prison,9777
wrongful imprisonment,12662
framed for murder,180172
1940s,207883
roommate,1253
distrust,1448
overdose,2635
grave,2968
suspense,9937
dark comedy,10123
shallow grave,155704
amnesia,1453
betrayal,10085
black and white,12999
twins,15016
evil twin,156097
film theory,222156
identity swapping,227646
gay,237
cuba,701
artist,2679
male friendship,3230
havanna,9395
homosexuality,10180
social commentary,11479
student,12105
independent film,10183
gay,237
father son relationship,494
sydney,5656
australia,5657
based on play or musical,10181
independent film,10183
breaking the fourth wall,11687
gay son,12342
,
gambling,395
china,478
child abuse,516
communist,2109
epic,6917
destroy,2535
dystopia,4565
reincarnation,5484
desert,18034
artial arts,160129
woman director,187056
prostitute,549
key,2849
jesus christ,2974
chosen one,4238
god,9649
good vs evil,10842
blood,11221
demon,15001
crypt keeper,175360
based on tv series,10988
death,34079
exploding planet,162410
mountain cabin,162415
solar system,162429
prison,378
child abuse,516
ku klux klan,529
police brutality,796
ghetto,2394
anthology,9706
evil doll,9707
murder,9826
hood,10700
dirty cop,11719
funeral home,160322
,
alien life-form,4862
village,5331
bewusstlosigkeit,9535
alien,9951
pregnancy,13149
doppelganger,161891
,
independent film,10183
chekhov,191826
noir,9807
independent film,10183
city,14828
vietnam,2956
jungle,10787
black american,11243
brother brother relationship,380
mentally disabled,791
iowa,2029
widow,4129
dysfunctional family,10041
independent film,10183
artificial intelligence,310
android,803
hologram,3249
computer program,4286
virtual reality,4563
ex-cop,8440
visual effect,9819
police training,177258
brother brother relationship,380
chicago,520
coma,732
subway,1552
love of one's life,2038
brother,5301
man of one's dreams,5989
hospital,11612
vietnam veteran,422
bullying,6733
child,208349
culture clash,1463
immigrant,2356
daughter,5600
interracial romance,10194
mother daughter relationship,10707
dating,13043
father daughter relationship,15300
family,18035
audition,33928
generation gap,164224
woman director,187056
actor,207716
individual,30
becoming an adult,1412
dream,1566
return,1571
love of one's life,2038
overweight,2064
province,2065
bathing,2069
olympic games,2070
empowerment,2386
boredom,3925
daughter,5600
friendship,6054
friends,9713
camp,11663
summer,13088
club,156801
woman director,187056
summer school,208721
dolphin,630
mascot,6732
private detective,155790
pets,208152
gay,237
drag queen,824
homophobia,1013
musical,4344
van,4580
australia,5657
transgender,17975
australian aborigine,193459
red-light disctrict,4750
stuart sutcliffe,164682
boyfriend girlfriend,164698
river elbe,164700
hofner bass guitar,164704
body painting,164705
hamburg germany,164713
photo,164715
reeperbahn,164716
eroticism,1664
wheelchair,2564
married couple,2587
cruise,2799
longing,4115
marriage crisis,5809
paralysis,5859
sadomasochism,6373
voyeurism,178649
lover (female),1808
talent,2276
mafia boss,6220
author,10818
assassination,441
spy,470
ambush,502
cia,591
helicopter,720
based on novel,818
usa president,840
sniper,1589
fbi,1812
colombia,2148
drug traffic,2149
bomber,2532
mission of murder,3045
mercenary,3070
insurgence,3074
coast guard,3547
spying,5265
war,6091
car bomb,7336
drug cartel,10175
conspiracy,10410
shootout,10950
infantry,11106
violence,14819
jack ryan,155723
political cover-up,226620
suicide,236
brother brother relationship,380
witness protection,4009
principal witness ,4508
brother,5301
investigation,5340
search for witnesses,7255
lawyer,10909
gangster,13142
loss of mother,936
daughter,5600
friendship,6054
mute,10392
housekeeper,17997
xenophobia,160910
woman director,187056
black people,577
1970s,1228
jazz musician,3017
straßenkids,6979
dysfunctional family,10041
independent film,10183
teacher,10508
urban,10616
parenthood,11093
halloween,3335
arson,11363
detroit,18021
baseball,1480
sport,6075
historical figure,6165
manager,554
jealousy,931
bad mother-in-law,2374
adoption,2393
family's daily life,2783
stone age,4428
plan,4812
friendship,6054
best friend,12392
dinosaur,12616
vietnam veteran,422
hippie,458
mentally disabled,791
running,795
based on novel,818
vietnam,2956
vietnam war,2957
friendship,6054
love,9673
family relationships,10235
bully,10624
mother son relationship,157499
military,162365
hugging,162934
shrimping,166980
wounded soldier,180204
flashback,187844
park bench,208143
amputee,215492
upper class,213
love at first sight,699
wedding vows,1334
marriage proposal,1459
yuppie,1873
love of one's life,2038
lone wolf,3568
snob,3577
witness,3581
bride,3582
bridegroom,3583
bridesmaid,3584
funeral,3739
clumsy fellow,5347
friendship,6054
wedding,13027
gay couple,236055
racism,12425
violence,14819
date rape,171662
athletic scholarship,171665
black militant,171667
resentment,171670
school shooting,171676
puerto rican,2124
love,9673
jail,9890
independent film,10183
theft,14604
woman director,187056
newspaper,918
adversary,5440
reporter,12193
experience,202401
waitress,828
cop,8015
lottery ticket,208262
winning lottery,208263
indian lead,958
tiger,4809
feral child,5650
british,6731
panther,8775
bear,10468
jungle,10787
falling in love,13072
nazis,2652
propaganda,2903
artists' life,2936
nazi germany,11064
filmmaker,11614
loss of parents,2143
wild boar,5276
uncle,6464
shaman,11326
redemption,11436
king,13084
scar,14767
hyena,18136
meerkat,18153
buddhist,4476
tibet,4558
reincarnation,5484
buddha,5722
siddhartha,5723
independent film,10183
fire,657
kidnapping,1930
nightmare,3030
earthquake,3521
insomnia,4142
supernatural,6152
celebrity,6562
mascot,6732
alternate dimension,9820
fame,10232
hospital,11612
hollywood,12396
storytelling,47020
alternate reality,156282
self-referential,160612
reboot,161184
film industry,166329
disfigurement,170383
sleepwalking,179878
meta film,212435
dreams,225209
cameos,232999
dual identity,851
bank,974
mockery,2422
green,6348
balloon,9903
jail cell,156257
norse mythology,179101
poker,383
mississippi,787
saloon,1582
ship,3799
native american,10322
on the run,10562
based on tv series,10988
steamboat,11073
attempted robbery,18083
cowboy and outlaw,185589
new york,242
alcohol,567
prohibition,947
biography,5565
romance,9840
independent film,10183
theater,163110
flashback,187844
1920s,207876
undercover,1568
spoof,11931
state prison,208208
new york,242
research,3664
success,3836
tageszeitung,9574
murder,9826
roommate,1253
yuppie,1873
generations confilct,2200
camcorder,2249
cohabitant,2566
cabriolet,5865
fictional tv show,179781
unemployed,198673
sheriff,798
wyoming,1016
hitman,2708
bag of money,10856
neo-noir,207268
family,18035
life raft,175668
private airplane,175670
toothbrush,175676
gluttony,175681
magnifying glass,175683
rubber boat,175685
mother,456
pain,4424
marriage,6038
independent film,10183
worrying,208316
river,1261
robber,1621
boston,1680
bank robber,2492
marriage crisis,5809
hostage-taking,7188
rafting,8158
criminal,15009
white water rafting,233153
bomb,258
airport,822
bus,992
bus ride,2776
highway,3306
bomb planting,157251
politics,6078
love,9673
speech writer,208323
martial arts,779
time travel,4379
science fiction,10568
alternative reality,175629
spy,470
terrorist,949
florida,1196
gun,1419
kidnapping,1930
horseback riding,2284
florida keys,3546
secret agent,4289
terrorist plot,161520
top secret,167444
woman with glasses,167451
truth serum,167461
mushroom cloud,167466
jackhammer,167467
special agent,206958
key west,217421
wife husband relationship,1157
new love,1605
family,18035
alcoholic,33457
therapy,40952
adultery,596
heal,2499
bite,4197
werewolf,12564
gunslinger,75
gambling,395
sheriff,798
deputy sheriff,1559
wretch,4391
wyatt earp,5074
historical figure,6165
doc holliday,9550
cia,591
judge,934
blackmail,1936
gay,237
dublin,4729
friendship,6054
ireland,14985
theater,163110
middle age,176793
oscar wilde,208383
loss of brother,963
hostage,1562
tv show,2571
media,6007
celebrity,6562
escape,10685
teenage girl,10809
hospital,11612
teenager,13130
masked man,15069
tragic event,15249
popularity,15402
homecoming,156064
tv news,158584
fbi,1812
drug crime,2151
violence,14819
drug,14964
private detective,155790
blast,222423
,
,
killing,627
sports car,999
go-go dancer,1663
eroticism,1664
kidnapping,1930
independent film,10183
b movie,11034
exploitation film,18450
family relationships,10235
fear,13073
relationship,14534
gospel singer,208282
stop motion,10121
dictator,407
martial arts,779
hostage,1562
liberation of hostage,5362
hostage-taking,7188
street fighter,10076
united nations,15053
based on video game,41645
hitman,2708
wound,2820
yoga,5828
blood splatter,8636
murder,9826
basement,9866
blood,11221
,
prank,9864
independent film,10183
bank robbery,15363
mannequin,2863
supernatural,6152
b movie,11034
cult film,34117
wood,208293
film history,6966
animation filmmaking,217987
robbery,642
bank,974
cadillac,3300
money,10594
bus station,168350
obsession,1523
widow,4129
tragic event,15249
fatal attraction,155532
,
television,2136
satire,8201
,
malcolm x,208455
japan,233
new york,242
scotland,388
morocco,1629
good and bad,46958
,
small town,1415
paranoia,2340
new hampshire,6018
insanity,6255
suspense,9937
h.p. lovecraft,10308
diner,10738
author,10818
disappearance,10941
church,14765
violence,14819
gothic,33505
crucifix,41380
new england,41393
insurance investigator,155435
ghost town,166701
publisher,188994
horror novel,235266
rodeo,1019
independent film,10183
cowboy,155291
bull riding,190078
sport,6075
jealousy,931
baby,1009
brother sister relationship,1155
butler,1307
yuppie,1873
nanny,2341
summer camp,5767
guillotine,6317
uncle,6464
stand-up comedy,9716
upper class,213
new york,242
lover,4320
countess,9886
lawyer,10909
19th century,207928
radio station,1224
heavy metal,5540
rock band,18001
sport,6075
staatsanwältin,4171
cops,8233
gangster,13142
stakeout,41158
police stakeout,155446
female nudity,293
revenge,9748
wild west,155573
blonde woman,155658
fast draw,168405
tough  girl,168406
gun fu,168416
pistol duel,168418
small western town,168422
barcelona spain,107
navy,3588
independent film,10183
success,3836
medieval times,189151
struggle,212739
arkansas,5521
oil,10590
based on tv series,10988
